ndeg_auto;dep;nom;region_administrative;adresse;code_insee;commune;situation_geographique;ecrans;fauteuils;tranche_d_entrees;proprietaire;programmateur;categorie_art_et_essai;label_art_et_essai;genre;multiplexe;population_de_la_commune_2015;unite_urbaine_2010;population_unite_urbaine_2015;semaines_d_activite_2020;seances_2020;entrees_2020;entrees_2019;evolution_entrees_2020_2019;art_et_essai;nombre_de_films_programmes_2020;nombre_de_films_inedits_2020;nombre_de_films_en_semaine_1_2020;pdm_en_entrees_des_films_francais_2020;pdm_en_entrees_des_films_americains_2020;pdm_en_entrees_des_films_europeens_2020;pdm_en_entrees_des_autres_films_2020;films_art_et_essai_2020;part_des_seances_de_films_art_et_essai_2020;pdm_en_entrees_des_films_art_et_essai_2020;geo
166051.0;95;CINEMA DE L YSIEUX;ILE-DE-FRANCE;PLACE JEAN MOULIN;95250;Fosses;03-Petite couronne;1;195;De 10 à 20 000 entrées;COMMUNAUTE D AGGLOMERATION ROISSY PAYS DE FRANCE;;D;RDJPPR;FIXE;NON;9566.0;Fosses;21825.0;30.0;731.0;10214.0;28273.0;-63.873660382697274;OUI;162.0;102.0;0.0;63.87860843819393;27.728747936001824;5.807663838751922;2.5849797870523257;106.0;39.2570281124498;32.02755793429369;49.099464,2.524882
168193.0;95;CINE HENRI LANGLOIS;ILE-DE-FRANCE;32 BIS RUE DE LA STATION;95252;Franconville;03-Petite couronne;2;518;De 10 à 20 000 entrées;ASSOCIATION CINE HENRI LANGLOIS;SARL GPCI;C;RDJPPR;FIXE;NON;34920.0;Paris;10706072.0;30.0;1653.0;13080.0;38780.0;-66.2712738525013;OUI;155.0;110.0;25.0;51.538009263906616;42.42897910601867;4.673540504495719;1.3594711255789942;93.0;26.912882134652765;17.098074082572097;48.988437,2.232576
169572.0;94;M J C;ILE-DE-FRANCE;2 AV DU PARC DES SPORTS;94034;Fresnes;02-Grande Couronne;1;158;De 2 à 5 000 entrées;MAISON DES JEUNES ET DE LA CULTURE DE FRESNES;;NON;;FIXE;NON;27154.0;Paris;10706072.0;13.0;80.0;2515.0;;;NON;15.0;6.0;0.0;50.17337628802597;40.57742911246096;7.257211715810443;1.991982883702629;10.0;20.92612230470131;17.101541942306273;48.752796,2.313077
172043.0;93;THEATRE ANDRE MALRAUX;ILE-DE-FRANCE;1 BIS RUE GUILLEMETEAU;93032;Gagny;02-Grande Couronne;1;450;De 2 à 5 000 entrées;ASSOCIATION LE CINEMA DE GAGNY;;C;;FIXE;NON;39603.0;Paris;10706072.0;19.0;172.0;3952.0;12272.0;-67.79661016949152;OUI;72.0;50.0;0.0;75.24472632014339;13.642630635599062;9.561560733489591;1.551082310767958;40.0;19.811813904861474;16.751688956293947;48.884043,2.529952
172914.0;92;CINE GARCHES;ILE-DE-FRANCE;86 GRANDE RUE;92033;Garches;02-Grande Couronne;2;434;De 5 à 10 000 entrées;VILLE DE LIART;SARL GPCI;NON;;FIXE;NON;17762.0;Paris;10706072.0;27.0;727.0;8680.0;33263.0;-73.9049394221808;NON;106.0;90.0;27.0;43.824194854892326;47.75145945643977;7.579397223541242;0.8449484651266724;51.0;18.200736353449656;16.16714616910142;48.844239,2.188722
173332.0;95;JACQUES BREL A;ILE-DE-FRANCE;PLACE DE L'HOTEL DE VILLE;95268;Garges-lès-Gonesse;03-Petite couronne;1;225;De 2 à 5 000 entrées;VILLE DE GARGES LES GONESSE;;C;JPPR;FIXE;NON;42501.0;Paris;10706072.0;26.0;353.0;4333.0;8257.0;-47.52331355213758;OUI;77.0;50.0;0.0;4.668567355666429;38.23948681397006;52.922309337134706;4.169636493228795;39.0;8.19112627986348;4.169636493228795;48.971945,2.399817
175513.0;92;CINEMA JEAN VIGO;ILE-DE-FRANCE;1 RUE PIERRE ET MARIE CURIE;92036;Gennevilliers;02-Grande Couronne;2;290;De 10 à 20 000 entrées;ASSOCIATION CENTRE DE LOISIRS;;C;RDJPPR;FIXE;NON;44551.0;Paris;10706072.0;26.0;960.0;18490.0;46949.0;-60.61683954929818;OUI;151.0;101.0;8.0;65.14997458057957;19.649211997966447;7.5495678698525674;7.6512455516014235;93.0;46.312684365781706;52.211489578037614;48.928469,2.293206
177201.0;91;LE CENTRAL;ILE-DE-FRANCE;SQUARE DE LA MAIRIE;91272;Gif-sur-Yvette;03-Petite couronne;1;155;De 5 à 10 000 entrées;LES VRAIS INSTANTS DE L  IMAGE;UGC DIFFUSION;C;;FIXE;NON;21069.0;Paris;10706072.0;27.0;462.0;5991.0;19657.0;-69.5223075749097;OUI;45.0;32.0;4.0;63.30827067669173;12.896527031865379;14.450411743644825;9.344790547798066;24.0;61.86291739894551;72.37379162191192;48.701701,2.13387
179852.0;95;CINE THEATRE JACQUES PREVERT;ILE-DE-FRANCE;PLACE AIME-CESAIRE;95277;Gonesse;03-Petite couronne;1;223;De 10 à 20 000 entrées;COMMUNE DE GONESSE;;C;RDJP;FIXE;NON;26142.0;Paris;10706072.0;28.0;671.0;11081.0;27257.0;-59.34622298859009;OUI;149.0;99.0;0.0;79.28571428571428;10.178571428571429;4.196428571428571;6.3392857142857135;89.0;39.21568627450981;38.125;48.999982,2.428131
181553.0;95;THEATRE SARAH BERNHARDT;ILE-DE-FRANCE;82 BD PAUL VAILLANT COUTURIER;95280;Goussainville;03-Petite couronne;1;562;Moins de 2000 entrées;COMMUNE DE GOUSSAINVILLE;;NON;;FIXE;NON;31025.0;Paris;10706072.0;2.0;4.0;132.0;2843.0;-95.35701723531481;NON;4.0;4.0;0.0;59.834162520729684;31.376451077943617;3.913764510779436;4.875621890547264;1.0;27.95031055900621;21.857379767827528;49.03242,2.471796
193442.0;94;LA TOURNELLE;ILE-DE-FRANCE;14 RUE DISPAN;94038;L' Haÿ-les-Roses;02-Grande Couronne;1;274;De 10 à 20 000 entrées;VILLE DE L'HAY LES  ROSES;SARL GPCI;C;JP;FIXE;NON;30736.0;Paris;10706072.0;25.0;445.0;14420.0;42060.0;-65.71564431764146;OUI;105.0;75.0;3.0;57.708766352854866;17.789460814280474;15.393079838611076;9.108692994253577;64.0;50.19607843137255;54.43208216163345;48.779749,2.339014
201524.0;95;LE CONTI;ILE-DE-FRANCE;PLACE DU PATIS;95313;L' Isle-Adam;03-Petite couronne;5;739;De 20 à 30 000 entrées;SPECTA;SARL GPCI;NON;;FIXE;NON;12249.0;Paris;10706072.0;30.0;2523.0;28222.0;114784.0;-75.41294954000557;NON;162.0;103.0;62.0;54.44061962134251;26.55765920826162;13.975903614457833;5.025817555938038;67.0;53.18066157760815;59.466437177280554;49.110771,2.211976
202214.0;92;CINE D ISSY;ILE-DE-FRANCE;MAIL RAYMOND MENAND;92040;Issy-les-Moulineaux;02-Grande Couronne;1;376;De 10 à 20 000 entrées;SOCIETE D EXPLOITATION DU PALAIS DES ARTS ET CONGRES D ISSY LES;;NON;;FIXE;NON;69093.0;Paris;10706072.0;25.0;234.0;11566.0;41058.0;-71.83009401334697;NON;50.0;44.0;10.0;58.714971690675846;33.433670178456246;4.748082849566401;3.103275281301512;22.0;26.25879805089334;18.25055543610693;48.825247,2.271161
202370.0;91;0SALLE GEORGES BRASSENS;ILE-DE-FRANCE;SALLE GEORGES BRASSENS;91315;Itteville;03-Petite couronne;1;0;De 2 à 5 000 entrées;CINESSONNE;;NON;;ITINERANT;NON;6676.0;Ballancourt-sur-Essonne;35283.0;16.0;62.0;3209.0;7120.0;-54.92977528089887;NON;36.0;7.0;0.0;73.90652336915771;26.09347663084229;0.0;0.0;23.0;20.94017094017094;25.54361409647588;48.515193,2.341767
202551.0;94;LE LUXY;ILE-DE-FRANCE;77 AV GEORGES GOSNAT;94041;Ivry-sur-Seine;02-Grande Couronne;2;507;De 30 à 40 000 entrées;VILLE D'IVRY SUR SEINE;;C;RDJPPR;FIXE;NON;59572.0;Paris;10706072.0;31.0;1331.0;32788.0;76001.0;-56.858462388652775;OUI;196.0;82.0;32.0;71.85244587008822;17.000801924619086;0.0;11.146752205292703;171.0;6.0;0.0;48.81362,2.389338
202562.0;94;PATHE;ILE-DE-FRANCE;5 RUE FRANCOIS MITTERRAND;94041;Ivry-sur-Seine;02-Grande Couronne;14;3830;De 200 à 300 000 entrées;PATHE IVRY;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;59572.0;Paris;10706072.0;31.0;12709.0;214890.0;768601.0;-72.04141030261475;NON;204.0;116.0;102.0;50.90504922197523;33.915528739282315;11.432200698634487;3.747221340107971;48.0;47.59036144578313;40.298507462686565;48.824074,2.387803
204534.0;94;SALLE PIERRE ET JACQUES PREVERT (EX -SALLE DES CONGRES);ILE-DE-FRANCE;RUE DE PARIS;94042;Joinville-le-Pont;02-Grande Couronne;1;300;De 5 à 10 000 entrées;VILLE DE JOINVILLE LE PONT;SARL GPCI;NON;;FIXE;NON;18859.0;Paris;10706072.0;20.0;102.0;5779.0;15154.0;-61.864854163917116;NON;63.0;51.0;1.0;46.518075308564626;47.32472902700332;4.938600338324666;1.2185953261073867;22.0;17.543186180422264;13.178998809598397;48.816711,2.468136
205601.0;95;CENTRE CULTUREL;ILE-DE-FRANCE;96 AVENUE DES BRUZACQUES;95323;Jouy-le-Moutier;03-Petite couronne;1;346;De 2 à 5 000 entrées;VILLE DE JOUY LE MOUTIER;;NON;;FIXE;NON;15971.0;Paris;10706072.0;21.0;65.0;4188.0;11813.0;-64.54753237958182;NON;36.0;21.0;0.0;46.97773958175354;33.75966836863657;12.019951805604705;7.24264024400519;19.0;42.60948905109489;37.50231703823535;49.011314,2.043572
206924.0;91;CINEMA AGNES VARDA;ILE-DE-FRANCE;37-39 GRANDE RUE;91326;Juvisy-sur-Orge;03-Petite couronne;1;123;De 5 à 10 000 entrées;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;;C;JP;FIXE;NON;16365.0;Paris;10706072.0;26.0;423.0;5499.0;13071.0;-57.929768189120956;OUI;122.0;83.0;2.0;46.34367480733241;47.16897790280022;4.353183228911181;2.134164060956189;73.0;30.936783491647557;17.730067767845725;48.688996,2.376314
211844.0;77;CINEMA LE CINQ;ILE-DE-FRANCE;5 RUE DELAMBRE;77243;Lagny-sur-Marne;03-Petite couronne;3;492;De 40 à 50 000 entrées;CINEFUTUR AUDIOVISUEL;SARL GPCI;C;;FIXE;NON;21488.0;Paris;10706072.0;31.0;3529.0;45534.0;119441.0;-61.87741227886572;OUI;180.0;119.0;57.0;45.168500687757906;28.455983493810177;22.00825309491059;4.36726272352132;88.0;48.51485148514851;49.00275103163686;48.879604,2.706124
224413.0;92;PATHE;ILE-DE-FRANCE;28 RUE D'ALSACE;92044;Levallois-Perret;02-Grande Couronne;8;1538;De 150 à 200 000 entrées;PATHE LEVALLOIS;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;64195.0;Paris;10706072.0;31.0;6951.0;150326.0;493093.0;-69.51366172304209;NON;162.0;102.0;85.0;48.643739404214095;41.54759021554856;6.430128360377815;3.3785420198595304;52.0;20.621608288110508;18.479050617582953;48.891726,2.296363
226040.0;77;PATHE;ILE-DE-FRANCE;3 ALLEE DU PREAMBULE;77251;Lieusaint;03-Petite couronne;17;3790;De 450 à 700 000 entrées;PATHE SENART;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;13242.0;Paris;10706072.0;31.0;16282.0;522268.0;1751485.0;-70.18141748287881;NON;219.0;134.0;130.0;65.98837209302324;19.14451827242525;13.78737541528239;1.0797342192691028;54.0;49.162011173184354;53.19767441860465;48.616119,2.547927
226883.0;93;THEATRE DU GARDE CHASSE;ILE-DE-FRANCE;2 AVENUE WALDECK ROUSSEAU;93045;Les Lilas;02-Grande Couronne;1;308;De 5 à 10 000 entrées;COMMUNE DES LILAS;SARL GPCI;C;;FIXE;NON;22964.0;Paris;10706072.0;29.0;404.0;7571.0;15400.0;-50.83766233766234;OUI;126.0;103.0;0.0;50.53304904051173;24.307036247334754;17.18550106609808;7.974413646055437;92.0;77.92207792207793;79.14712153518124;48.881921,2.419546
228122.0;94;ATELIER BARBARA;ILE-DE-FRANCE;22-24 RUE ALSACE LORRAINE;94044;Limeil-Brévannes;02-Grande Couronne;1;165;Moins de 2000 entrées;KART OON SARL;;NON;;FIXE;NON;25639.0;Paris;10706072.0;19.0;42.0;1591.0;3140.0;-49.331210191082796;NON;34.0;25.0;0.0;62.20414201183432;27.144970414201186;9.319526627218936;1.3313609467455623;9.0;42.10526315789473;49.85207100591716;48.744182,2.503331
229833.0;93;CINE MUNICIPAL YVES MONTAND;ILE-DE-FRANCE;36 RUE EUGENE MASSE;93046;Livry-Gargan;02-Grande Couronne;1;264;De 10 à 20 000 entrées;VILLE DE LIVRY GARGAN;;C;JP;FIXE;NON;44415.0;Paris;10706072.0;30.0;604.0;16017.0;44554.0;-64.05036584818421;OUI;116.0;87.0;2.0;62.120518688024404;27.704042715484363;7.063310450038139;3.1121281464530894;52.0;23.972602739726025;25.232646834477496;48.92579,2.545121
231939.0;91;THEATRE DE LONGJUMEAU;ILE-DE-FRANCE;20 AVENUE DU GENERAL DE GAULLE;91345;Longjumeau;03-Petite couronne;1;862;De 2 à 5 000 entrées;PRODUCENE;;NON;;FIXE;NON;21724.0;Paris;10706072.0;23.0;134.0;2636.0;1370.0;92.4087591240876;NON;82.0;60.0;1.0;70.52524222335543;21.927587965323813;5.711371749107598;1.8357980622131564;23.0;28.413284132841326;26.007139214686386;48.679684,2.313256
241923.0;94;THEATRE CLAUDE DEBUSSY;ILE-DE-FRANCE;116 AVENUE DU GENERAL DE GAULLE;94046;Maisons-Alfort;02-Grande Couronne;1;406;De 5 à 10 000 entrées;MUSIQUE ET DANSE;;NON;;FIXE;NON;54915.0;Paris;10706072.0;21.0;90.0;7434.0;19470.0;-61.81818181818181;NON;43.0;38.0;0.0;51.202011983134845;25.245950144241437;11.162068200310674;12.389969672313041;24.0;81.60442600276625;86.70019971891412;48.801474,2.430493
242003.0;78;L'ATALANTE;ILE-DE-FRANCE;48 RUE DU PRIEURE;78358;Maisons-Laffitte;03-Petite couronne;1;163;De 10 à 20 000 entrées;CINELAB FRANCE;;C;JP;FIXE;NON;23371.0;Paris;10706072.0;30.0;637.0;17881.0;49999.0;-64.23728474569491;OUI;108.0;79.0;17.0;40.043902076047324;39.2737554877595;12.593943001711436;8.088399434481733;62.0;40.182909402686484;43.28447057072699;48.946355,2.147062
242422.0;92;MARCEL PAGNOL;ILE-DE-FRANCE;17 RUE BERANGER;92046;Malakoff;02-Grande Couronne;1;198;De 10 à 20 000 entrées;ASSOCIATION THEATRE 71;;C;JP;FIXE;NON;29897.0;Paris;10706072.0;26.0;318.0;14057.0;36895.0;-61.89998644802819;OUI;85.0;58.0;2.0;55.00282645562464;29.36687394007914;6.020350480497457;9.609949123798756;63.0;37.71626297577855;47.597512719050314;48.820911,2.302756
244700.0;78;MEGA CGR;ILE-DE-FRANCE;PLACE HENRI DUNANT;78361;Mantes-la-Jolie;03-Petite couronne;9;2053;De 100 à 150 000 entrées;RAYMANTES;SARL LES FILMS DE LA ROCHELLE;NON;;FIXE;OUI;44799.0;Paris;10706072.0;31.0;9115.0;127890.0;476320.0;-73.15040309035943;NON;154.0;102.0;96.0;59.70301057770545;24.288039056143205;9.235150528885272;6.77379983726607;32.0;44.165170556552965;42.7786818551668;48.989664,1.715981
244715.0;78;LE CHAPLIN;ILE-DE-FRANCE;PLACE MENDES FRANCE;78361;Mantes-la-Jolie;03-Petite couronne;1;300;De 2 à 5 000 entrées;CENTRE CULTUREL LE CHAPLIN;;NON;;FIXE;NON;44799.0;Paris;10706072.0;9.0;34.0;3495.0;7039.0;-50.34806080409149;NON;9.0;0.0;0.0;77.51824817518248;13.941605839416058;7.372262773722628;1.167883211678832;7.0;45.16129032258064;43.79562043795621;49.000101,1.683456
246432.0;91;ATMOSPHERE;ILE-DE-FRANCE;PARC DES CELESTINS;91363;Marcoussis;03-Petite couronne;1;231;De 5 à 10 000 entrées;VILLE DE MARCOUSSIS;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;JP;FIXE;NON;8132.0;Paris;10706072.0;34.0;467.0;8373.0;21939.0;-61.8350881990975;OUI;115.0;80.0;0.0;63.77952755905512;9.004643650312943;14.112658994548758;13.103169796083181;68.0;63.8095238095238;65.63698768423177;48.642026,2.222592
248192.0;78;FONTENELLE;ILE-DE-FRANCE;10 RUE CARNOT;78372;Marly-le-Roi;03-Petite couronne;2;336;De 20 à 30 000 entrées;CINELAB OUEST;;C;JPPR;FIXE;NON;16431.0;Paris;10706072.0;31.0;1313.0;24636.0;67338.0;-63.41441682259645;OUI;184.0;125.0;41.0;63.228652452473476;5.097503763610265;18.8670657844064;12.806777999509855;109.0;79.76331360946746;85.6702727304555;48.871284,2.095564
252134.0;91;CINEMASSY;ILE-DE-FRANCE;PLACE DE FRANCE;91377;Massy;03-Petite couronne;3;417;De 10 à 20 000 entrées;CINEMASSY;;C;;FIXE;NON;48363.0;Paris;10706072.0;31.0;2115.0;14057.0;34465.0;-59.21369505295226;OUI;190.0;125.0;30.0;57.60309278350515;32.98969072164948;5.670103092783505;3.7371134020618557;151.0;40.64516129032258;43.29896907216495;48.732679,2.288638
252712.0;78;LES 2 SCENES;ILE-DE-FRANCE;PLACE HENRI DUNANT;78380;Maule;03-Petite couronne;1;102;De 5 à 10 000 entrées;COMMUNAUTE DE COMMUNES DE GALLY-MAULDRE;SARL GPCI;E;RDJPPR;FIXE;NON;5800.0;Maule;10150.0;28.0;715.0;9987.0;32347.0;-69.12542121371379;OUI;123.0;99.0;0.0;58.98796886058033;31.387119603680112;4.033970276008493;5.590941259731069;65.0;41.16094986807388;38.375796178343954;48.916554,1.821165
254781.0;77;UGC MAJESTIC;ILE-DE-FRANCE;11 PLACE HENRI IV;77284;Meaux;03-Petite couronne;7;1129;De 40 à 50 000 entrées;SOCIETE DU CINEMA MAJESTIC  MEAUX;UGC DIFFUSION;NON;;FIXE;NON;53720.0;Meaux;74463.0;11.0;2626.0;46225.0;255222.0;-81.88831683789016;NON;108.0;38.0;28.0;56.49471721566191;26.911124922311995;13.735239279055314;2.858918582970789;65.0;39.823008849557525;34.43132380360473;48.95945,2.882959
255991.0;77;VARIETES;ILE-DE-FRANCE;20 BD CHAMBLAIN;77288;Melun;03-Petite couronne;3;566;De 10 à 20 000 entrées;VARIETES CINEMA;SARL GPCI;C;JPPR;FIXE;NON;39914.0;Paris;10706072.0;31.0;1664.0;14922.0;42186.0;-64.62807566491253;OUI;159.0;119.0;53.0;69.60702341137124;22.031772575250834;4.849498327759197;3.511705685618729;74.0;40.099009900990104;43.39464882943144;48.533449,2.6548
256983.0;91;CINEMA CONFLUENCES MENNECY;ILE-DE-FRANCE;ZAC MONTVRAIN II;91386;Mennecy;03-Petite couronne;3;324;De 20 à 30 000 entrées;CINEMA CONFLUENCES MENNECY;;NON;;FIXE;NON;13959.0;Paris;10706072.0;28.0;2010.0;25461.0;97531.0;-73.89445407101331;NON;98.0;78.0;52.0;47.78991159646386;41.49765990639626;9.568382735309413;1.1440457618304731;30.0;36.79245283018868;36.193447737909516;48.564849,2.441479
258952.0;95;LA LUCIOLE;ILE-DE-FRANCE;1 ROUTE DE PONTOISE;95394;Méry-sur-Oise;03-Petite couronne;1;228;De 2 à 5 000 entrées;COMMUNE DE MERY SUR OISE;SARL GPCI;NON;;FIXE;NON;9531.0;Paris;10706072.0;23.0;182.0;2377.0;6764.0;-64.85807214665877;NON;69.0;57.0;0.0;55.714285714285715;31.99294532627866;6.419753086419753;5.873015873015873;22.0;47.54521963824289;54.05643738977073;49.060326,2.170288
260903.0;92;CENTRE D ART ET DE CULTURE;ILE-DE-FRANCE;15 BOULEVARD DES NATIONS-UNIES;92048;Meudon;02-Grande Couronne;1;458;De 5 à 10 000 entrées;VILLE DE MEUDON;;C;;FIXE;NON;45317.0;Paris;10706072.0;23.0;211.0;9295.0;29300.0;-68.2764505119454;OUI;100.0;61.0;0.0;53.46320346320347;29.004329004329005;14.805194805194805;2.727272727272727;65.0;55.51020408163265;61.082251082251084;48.81334,2.235774
260904.0;92;ESPACE CULTUREL ROBERT-DOISNEAU;ILE-DE-FRANCE;16 AV DE LATTRE DE TASSIGNY;92048;Meudon;02-Grande Couronne;1;268;De 2 à 5 000 entrées;VILLE DE MEUDON;;NON;;FIXE;NON;45317.0;Paris;10706072.0;24.0;186.0;4399.0;13729.0;-67.95833636827155;NON;69.0;45.0;0.0;57.3247916023464;29.561593084285278;11.021920345785736;2.0916949675825873;31.0;38.79641485275288;33.86847792528558;48.7873,2.23254
263912.0;77;CONCORDE;ILE-DE-FRANCE;4 AV DES BOSQUETS;77294;Mitry-Mory;03-Petite couronne;1;210;De 10 à 20 000 entrées;ASSOCIATION MITRYENNE DE LOISIRS;SARL GPCI;C;JPPR;FIXE;NON;19847.0;Paris;10706072.0;30.0;732.0;10171.0;27905.0;-63.55133488622111;OUI;180.0;110.0;5.0;62.58797382392888;29.472774416594643;5.741449561674281;2.197802197802198;112.0;38.17427385892116;37.535498209655515;48.956929,2.603083
264672.0;77;LA ROTONDE;ILE-DE-FRANCE;PLACE DU 14 JUILLET;77296;Moissy-Cramayel;03-Petite couronne;1;349;De 5 à 10 000 entrées;SCENE NATIONALE DE SENART;;C;JP;FIXE;NON;17630.0;Paris;10706072.0;30.0;383.0;7648.0;17736.0;-56.878664862426696;OUI;102.0;70.0;0.0;38.72365825807121;52.356482923284545;6.939686494342364;1.980172324301879;48.0;15.54653186376067;10.514637184677671;48.628281,2.589982
267481.0;77;CINEMA  11X20 14;ILE-DE-FRANCE;21 RUE DE LA CROIX-ROUGE;77298;Mons-en-Montois;03-Petite couronne;1;48;Moins de 2000 entrées;ONZE VINGT QUATORZE OU 11 X 20 + 14;SARL GPCI;E;;FIXE;NON;463.0;Zone rurale;14541106.0;20.0;242.0;1789.0;5197.0;-65.57629401577833;OUI;119.0;72.0;0.0;24.838709677419356;24.408602150537632;50.752688172043015;0.0;94.0;49.25373134328358;67.95698924731182;48.490092,3.148397
272392.0;91;LE CYRANO;ILE-DE-FRANCE;114 AVENUE DE LA REPUBLIQUE;91421;Montgeron;03-Petite couronne;1;329;De 10 à 20 000 entrées;COMMUNAUTE D'AGGLOMERATION SENART VAL DE SEINE;;C;RDJP;FIXE;NON;23727.0;Paris;10706072.0;26.0;529.0;15081.0;44839.0;-66.36633287985904;OUI;114.0;85.0;1.0;32.57391010730097;56.79447737675396;8.385701958430253;2.2459105575148195;82.0;16.241299303944317;10.290669317926014;48.703763,2.46109
273071.0;78;JACQUES BREL;ILE-DE-FRANCE;RUE DE LA MARE AUX CARATS;78423;Montigny-le-Bretonneux;03-Petite couronne;1;282;De 5 à 10 000 entrées;VILLE DE MONTIGNY LE BRETONNEUX;;NON;;FIXE;NON;33123.0;Paris;10706072.0;29.0;215.0;5779.0;16492.0;-64.9587678874606;NON;63.0;29.0;0.0;69.83141082519964;23.513753327417923;4.17036379769299;2.484472049689441;35.0;30.476190476190478;32.56433007985803;48.77004,2.03446
273182.0;95;CENTRE PICASSO;ILE-DE-FRANCE;RUE GUY DE MAUPASSANT;95424;Montigny-lès-Cormeilles;03-Petite couronne;1;304;De 2 à 5 000 entrées;OFFICE MUNICIPALE DE LA CULTURE (MONTIGNY);;NON;;FIXE;NON;20789.0;Paris;10706072.0;25.0;70.0;4326.0;8135.0;-46.822372464658876;NON;33.0;20.0;0.0;74.67467467467468;17.017017017017018;1.2012012012012012;7.107107107107106;7.0;44.827586206896555;62.06206206206206;48.997001,2.200873
274702.0;95;L'EDEN;ILE-DE-FRANCE;5 RUE DE PONTOISE;95428;Montmorency;03-Petite couronne;2;222;De 10 à 20 000 entrées;CINELAB MONTMORENCY;;C;JPPR;FIXE;NON;21258.0;Paris;10706072.0;31.0;1194.0;15786.0;43102.0;-63.37524940838013;OUI;162.0;113.0;37.0;54.34459315912471;14.489058848523475;15.296367112810708;15.86998087954111;92.0;68.94273127753304;63.03377947737412;48.988818,2.318091
276086.0;93;MELIES;ILE-DE-FRANCE;PLACE JEAN JAURES;93048;Montreuil;02-Grande Couronne;6;1139;De 100 à 150 000 entrées;EST ENSEMBLE;;C;RDJPPR;FIXE;NON;106691.0;Paris;10706072.0;29.0;4618.0;136278.0;365949.0;-62.76038464376184;OUI;317.0;193.0;151.0;;;;;227.0;0.0;;48.862437,2.442502
276554.0;92;CINE MONTROUGE;ILE-DE-FRANCE;88 RUE RACINE;92049;Montrouge;02-Grande Couronne;1;154;De 5 à 10 000 entrées;INSTITUT DE FORMATION D ANIMATION ET DE CONSEIL;;C;JP;FIXE;NON;48991.0;Paris;10706072.0;25.0;351.0;8844.0;22303.0;-60.34614177464914;OUI;75.0;57.0;0.0;63.10096153846154;24.158653846153847;8.754006410256409;3.986378205128205;44.0;43.76528117359413;44.07051282051282;48.813222,2.311441
283043.0;78;FREDERIC DARD CLUB A;ILE-DE-FRANCE;77 RUE PAUL DOUMER;78440;Les Mureaux;03-Petite couronne;2;360;De 10 à 20 000 entrées;ASSOCIATION DE DIFFUSION CULTURELLE DES MUREAUX;;C;JP;FIXE;NON;32048.0;Paris;10706072.0;31.0;1251.0;13181.0;41982.0;-68.60321089990948;OUI;133.0;99.0;10.0;45.59543230016313;46.362153344208814;4.66557911908646;3.3768352365415986;55.0;15.12770137524558;12.67536704730832;48.993874,1.910246
284362.0;77;LA BERGERIE;ILE-DE-FRANCE;COUR EMILE ZOLA;77327;Nangis;03-Petite couronne;1;132;De 2 à 5 000 entrées;COMMUNE DE NANGIS;;E;JPPR;FIXE;NON;8593.0;Nangis;8593.0;22.0;265.0;3498.0;11006.0;-68.21733599854625;OUI;66.0;42.0;0.0;65.39882336844985;27.144616226569983;4.993843207005062;2.462717197975099;32.0;15.394736842105264;17.731563825420714;48.555127,3.0133
284490.0;92;LES LUMIERES;ILE-DE-FRANCE;49 RUE MAURICE THOREZ;92050;Nanterre;02-Grande Couronne;4;660;De 40 à 50 000 entrées;SOCIETE D ECO MIXTE D AMENAGEMENT GESTION DE LA VILLE DE NANTERR;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;RDJPPR;FIXE;NON;93742.0;Paris;10706072.0;31.0;3828.0;47768.0;136728.0;-65.06348370487392;OUI;174.0;94.0;68.0;58.00143781452193;31.085549964054636;8.598130841121495;2.3148813803019412;104.0;24.22680412371134;29.6764917325665;48.892601,2.195729
284502.0;92;CAP CINEMA NANTERRE;ILE-DE-FRANCE;200 ALLEE DE CORSE;92050;Nanterre;02-Grande Couronne;10;1525;De 5 à 10 000 entrées;CAP CINEMA NANTERRE;;NON;;FIXE;OUI;93742.0;Paris;10706072.0;23.0;6312.0;9297.0;;;NON;104.0;78.0;60.0;43.93387610349496;48.98468930539402;4.751463382080958;2.3299712090300684;19.0;17.06827309236948;16.11722310141667;48.900167,2.21295
286831.0;77;MELIES;ILE-DE-FRANCE;9 RUE BEZOUT;77333;Nemours;03-Petite couronne;3;507;De 5 à 10 000 entrées;LES MELIES;;NON;;FIXE;NON;13358.0;Nemours;21380.0;26.0;1098.0;8467.0;38735.0;-78.14121595456307;NON;85.0;47.0;18.0;59.18970672220916;34.037692747001714;4.921557429368092;1.8510431014210367;38.0;32.900432900432904;31.454295024691774;48.265654,2.695374
288024.0;93;LA FAUVETTE;ILE-DE-FRANCE;21 AV DANIEL PERDRIGE;93049;Neuilly-Plaisance;02-Grande Couronne;1;146;De 5 à 10 000 entrées;VILLE DE NEUILLY  PLAISANCE;;C;JPPR;FIXE;NON;21165.0;Paris;10706072.0;27.0;597.0;8289.0;25428.0;-67.4020764511562;OUI;118.0;81.0;1.0;43.961224923004735;48.646857066247584;6.041195726250638;1.3507222844970448;70.0;16.863555818074424;15.519340987550414;48.87311,2.510505
